DPNOM,COD_MUNICIPIO,MPNOM,AÑO,Total
Boyacá,15494,Nuevo Colón,2014,5017
Boyacá,15494,Nuevo Colón,2015,5007
Boyacá,15494,Nuevo Colón,2016,5053
Boyacá,15494,Nuevo Colón,2017,5121
Boyacá,15500,Oicatá,2010,2645
Boyacá,15500,Oicatá,2011,2661
Boyacá,15500,Oicatá,2012,2707
Boyacá,15500,Oicatá,2013,2754
Boyacá,15500,Oicatá,2014,2805
Boyacá,15500,Oicatá,2015,2816
Boyacá,15500,Oicatá,2016,2819
Boyacá,15500,Oicatá,2017,2827
Boyacá,15507,Otanche,2010,7941
Boyacá,15507,Otanche,2011,7898
Boyacá,15507,Otanche,2012,7880
Boyacá,15507,Otanche,2013,7911
Boyacá,15507,Otanche,2014,7900
Boyacá,15507,Otanche,2015,7878
Boyacá,15507,Otanche,2016,7937
Boyacá,15507,Otanche,2017,8025
Boyacá,15511,Pachavita,2010,2700
Boyacá,15511,Pachavita,2011,2672
Boyacá,15511,Pachavita,2012,2650
Boyacá,15511,Pachavita,2013,2632
Boyacá,15511,Pachavita,2014,2656
Boyacá,15511,Pachavita,2015,2634
Boyacá,15511,Pachavita,2016,2535
Boyacá,15511,Pachavita,2017,2451
Boyacá,15514,Páez,2010,3555
Boyacá,15514,Páez,2011,3533
Boyacá,15514,Páez,2012,3506
Boyacá,15514,Páez,2013,3480
Boyacá,15514,Páez,2014,3430
Boyacá,15514,Páez,2015,3402
Boyacá,15514,Páez,2016,3386
Boyacá,15514,Páez,2017,3283
Boyacá,15516,Paipa,2010,29964
Boyacá,15516,Paipa,2011,30386
Boyacá,15516,Paipa,2012,30789
Boyacá,15516,Paipa,2013,31214
Boyacá,15516,Paipa,2014,31660
Boyacá,15516,Paipa,2015,32053
Boyacá,15516,Paipa,2016,32500
Boyacá,15516,Paipa,2017,32940
Boyacá,15518,Pajarito,2010,2558
Boyacá,15518,Pajarito,2011,2493
Boyacá,15518,Pajarito,2012,2484
Boyacá,15518,Pajarito,2013,2477
Boyacá,15518,Pajarito,2014,2476
Boyacá,15518,Pajarito,2015,2466
Boyacá,15518,Pajarito,2016,2395
Boyacá,15518,Pajarito,2017,2360
Boyacá,15522,Panqueba,2010,1890
Boyacá,15522,Panqueba,2011,1886
Boyacá,15522,Panqueba,2012,1873
Boyacá,15522,Panqueba,2013,1858
Boyacá,15522,Panqueba,2014,1858
Boyacá,15522,Panqueba,2015,1814
Boyacá,15522,Panqueba,2016,1737
Boyacá,15522,Panqueba,2017,1709
Boyacá,15531,Pauna,2010,7817
Boyacá,15531,Pauna,2011,7693
Boyacá,15531,Pauna,2012,7603
Boyacá,15531,Pauna,2013,7561
Boyacá,15531,Pauna,2014,7433
Boyacá,15531,Pauna,2015,7331
Boyacá,15531,Pauna,2016,7278
Boyacá,15531,Pauna,2017,7267
Boyacá,15533,Paya,2010,2503
Boyacá,15533,Paya,2011,2507
Boyacá,15533,Paya,2012,2513
Boyacá,15533,Paya,2013,2539
Boyacá,15533,Paya,2014,2549
Boyacá,15533,Paya,2015,2562
Boyacá,15533,Paya,2016,2574
Boyacá,15533,Paya,2017,2569
Boyacá,15537,Paz de Río,2010,4916
Boyacá,15537,Paz de Río,2011,4840
Boyacá,15537,Paz de Río,2012,4799
Boyacá,15537,Paz de Río,2013,4665
Boyacá,15537,Paz de Río,2014,4576
Boyacá,15537,Paz de Río,2015,4544
Boyacá,15537,Paz de Río,2016,4501
Boyacá,15537,Paz de Río,2017,4255
Boyacá,15542,Pesca,2010,8043
Boyacá,15542,Pesca,2011,7888
Boyacá,15542,Pesca,2012,7754
Boyacá,15542,Pesca,2013,7521
Boyacá,15542,Pesca,2014,7375
Boyacá,15542,Pesca,2015,7229
Boyacá,15542,Pesca,2016,7088
Boyacá,15542,Pesca,2017,6996
Boyacá,15550,Pisba,2010,1719
Boyacá,15550,Pisba,2011,1723
Boyacá,15550,Pisba,2012,1739
Boyacá,15550,Pisba,2013,1724
Boyacá,15550,Pisba,2014,1727
Boyacá,15550,Pisba,2015,1728
Boyacá,15550,Pisba,2016,1727
Boyacá,15550,Pisba,2017,1743
Boyacá,15572,Puerto Boyacá,2010,42373
Boyacá,15572,Puerto Boyacá,2011,42895
Boyacá,15572,Puerto Boyacá,2012,43419
Boyacá,15572,Puerto Boyacá,2013,43948
Boyacá,15572,Puerto Boyacá,2014,44475
Boyacá,15572,Puerto Boyacá,2015,44938
Boyacá,15572,Puerto Boyacá,2016,45509
Boyacá,15572,Puerto Boyacá,2017,46073
Boyacá,15580,Quípama,2010,4808
Boyacá,15580,Quípama,2011,4825
Boyacá,15580,Quípama,2012,4809
Boyacá,15580,Quípama,2013,4777
Boyacá,15580,Quípama,2014,4843
Boyacá,15580,Quípama,2015,4855
Boyacá,15580,Quípama,2016,4931
Boyacá,15580,Quípama,2017,4928
Boyacá,15599,Ramiriquí,2010,9489
Boyacá,15599,Ramiriquí,2011,9576
Boyacá,15599,Ramiriquí,2012,9611
Boyacá,15599,Ramiriquí,2013,9644
Boyacá,15599,Ramiriquí,2014,9663
Boyacá,15599,Ramiriquí,2015,9675
Boyacá,15599,Ramiriquí,2016,9676
Boyacá,15599,Ramiriquí,2017,9820
Boyacá,15600,Ráquira,2010,7337
Boyacá,15600,Ráquira,2011,7383
Boyacá,15600,Ráquira,2012,7438
Boyacá,15600,Ráquira,2013,7490
Boyacá,15600,Ráquira,2014,7536
Boyacá,15600,Ráquira,2015,7568
Boyacá,15600,Ráquira,2016,7684
Boyacá,15600,Ráquira,2017,7899
Boyacá,15621,Rondón,2010,2634
Boyacá,15621,Rondón,2011,2647
Boyacá,15621,Rondón,2012,2629
Boyacá,15621,Rondón,2013,2596
Boyacá,15621,Rondón,2014,2569
Boyacá,15621,Rondón,2015,2506
Boyacá,15621,Rondón,2016,2425
Boyacá,15621,Rondón,2017,2410
Boyacá,15632,Saboyá,2010,13173
Boyacá,15632,Saboyá,2011,13144
Boyacá,15632,Saboyá,2012,13189
Boyacá,15632,Saboyá,2013,13203
Boyacá,15632,Saboyá,2014,13255
Boyacá,15632,Saboyá,2015,13334
Boyacá,15632,Saboyá,2016,13345
Boyacá,15632,Saboyá,2017,13383
Boyacá,15638,Sáchica,2010,4660
Boyacá,15638,Sáchica,2011,4722
Boyacá,15638,Sáchica,2012,4807
Boyacá,15638,Sáchica,2013,4918
Boyacá,15638,Sáchica,2014,5014
Boyacá,15638,Sáchica,2015,5137
Boyacá,15638,Sáchica,2016,5288
Boyacá,15638,Sáchica,2017,5375
Boyacá,15646,Samacá,2010,16667
Boyacá,15646,Samacá,2011,16877
Boyacá,15646,Samacá,2012,17025
Boyacá,15646,Samacá,2013,17191
Boyacá,15646,Samacá,2014,17382
Boyacá,15646,Samacá,2015,17598
Boyacá,15646,Samacá,2016,17800
Boyacá,15646,Samacá,2017,18051
Boyacá,15660,San Eduardo,2010,2063
Boyacá,15660,San Eduardo,2011,2009
Boyacá,15660,San Eduardo,2012,1926
Boyacá,15660,San Eduardo,2013,1886
Boyacá,15660,San Eduardo,2014,1869
Boyacá,15660,San Eduardo,2015,1854
Boyacá,15660,San Eduardo,2016,1798
Boyacá,15660,San Eduardo,2017,1696
Boyacá,15664,San José de Pare,2010,5138
Boyacá,15664,San José de Pare,2011,5090
Boyacá,15664,San José de Pare,2012,5044
Boyacá,15664,San José de Pare,2013,5020
Boyacá,15664,San José de Pare,2014,4996
Boyacá,15664,San José de Pare,2015,4992
Boyacá,15664,San José de Pare,2016,4973
Boyacá,15664,San José de Pare,2017,4978
Boyacá,15667,San Luis de Gaceno,2010,5708
Boyacá,15667,San Luis de Gaceno,2011,5660
Boyacá,15667,San Luis de Gaceno,2012,5636
Boyacá,15667,San Luis de Gaceno,2013,5605
Boyacá,15667,San Luis de Gaceno,2014,5517
Boyacá,15667,San Luis de Gaceno,2015,5545
Boyacá,15667,San Luis de Gaceno,2016,5577
Boyacá,15667,San Luis de Gaceno,2017,5476
Boyacá,15673,San Mateo,2010,4611
Boyacá,15673,San Mateo,2011,4431
Boyacá,15673,San Mateo,2012,4271
Boyacá,15673,San Mateo,2013,4109
Boyacá,15673,San Mateo,2014,3931
Boyacá,15673,San Mateo,2015,3817
Boyacá,15673,San Mateo,2016,3668
Boyacá,15673,San Mateo,2017,3497
Boyacá,15676,San Miguel de Sema,2010,3167
Boyacá,15676,San Miguel de Sema,2011,3132
Boyacá,15676,San Miguel de Sema,2012,3097
Boyacá,15676,San Miguel de Sema,2013,3090
Boyacá,15676,San Miguel de Sema,2014,3064
Boyacá,15676,San Miguel de Sema,2015,3045
Boyacá,15676,San Miguel de Sema,2016,3035
Boyacá,15676,San Miguel de Sema,2017,3026
Boyacá,15681,San Pablo de Borbur,2010,6549
Boyacá,15681,San Pablo de Borbur,2011,6531
Boyacá,15681,San Pablo de Borbur,2012,6511
Boyacá,15681,San Pablo de Borbur,2013,6529
Boyacá,15681,San Pablo de Borbur,2014,6515
Boyacá,15681,San Pablo de Borbur,2015,6511
Boyacá,15681,San Pablo de Borbur,2016,6507
Boyacá,15681,San Pablo de Borbur,2017,6632
Boyacá,15686,Santana,2010,7239
Boyacá,15686,Santana,2011,7284
Boyacá,15686,Santana,2012,7286
Boyacá,15686,Santana,2013,7306
Boyacá,15686,Santana,2014,7326
Boyacá,15686,Santana,2015,7340
Boyacá,15686,Santana,2016,7392
Boyacá,15686,Santana,2017,7530
Boyacá,15690,Santa María,2010,4113
Boyacá,15690,Santa María,2011,4042
Boyacá,15690,Santa María,2012,3983
Boyacá,15690,Santa María,2013,3893
Boyacá,15690,Santa María,2014,3846
Boyacá,15690,Santa María,2015,3809
Boyacá,15690,Santa María,2016,3707
Boyacá,15690,Santa María,2017,3564
Boyacá,15693,Santa Rosa de Viterbo,2010,12321
Boyacá,15693,Santa Rosa de Viterbo,2011,12420
Boyacá,15693,Santa Rosa de Viterbo,2012,12491
Boyacá,15693,Santa Rosa de Viterbo,2013,12563
Boyacá,15693,Santa Rosa de Viterbo,2014,12580
Boyacá,15693,Santa Rosa de Viterbo,2015,12646
Boyacá,15693,Santa Rosa de Viterbo,2016,12747
Boyacá,15693,Santa Rosa de Viterbo,2017,12960
Boyacá,15696,Santa Sofía,2010,3122
Boyacá,15696,Santa Sofía,2011,3130
Boyacá,15696,Santa Sofía,2012,3184
Boyacá,15696,Santa Sofía,2013,3155
Boyacá,15696,Santa Sofía,2014,3145
Boyacá,15696,Santa Sofía,2015,3150
Boyacá,15696,Santa Sofía,2016,3153
Boyacá,15696,Santa Sofía,2017,3167
Boyacá,15720,Sativanorte,2010,2604
Boyacá,15720,Sativanorte,2011,2552
Boyacá,15720,Sativanorte,2012,2532
Boyacá,15720,Sativanorte,2013,2492
Boyacá,15720,Sativanorte,2014,2425
Boyacá,15720,Sativanorte,2015,2392
Boyacá,15720,Sativanorte,2016,2350
Boyacá,15720,Sativanorte,2017,2221
Boyacá,15723,Sativasur,2010,1151
Boyacá,15723,Sativasur,2011,1148
Boyacá,15723,Sativasur,2012,1136
Boyacá,15723,Sativasur,2013,1119
Boyacá,15723,Sativasur,2014,1102
Boyacá,15723,Sativasur,2015,1090
Boyacá,15723,Sativasur,2016,1083
Boyacá,15723,Sativasur,2017,1074
Boyacá,15740,Siachoque,2010,6713
Boyacá,15740,Siachoque,2011,6664
Boyacá,15740,Siachoque,2012,6631
Boyacá,15740,Siachoque,2013,6632
Boyacá,15740,Siachoque,2014,6629
Boyacá,15740,Siachoque,2015,6611
Boyacá,15740,Siachoque,2016,6610
Boyacá,15740,Siachoque,2017,6712
Boyacá,15753,Soatá,2010,10800
Boyacá,15753,Soatá,2011,10550
Boyacá,15753,Soatá,2012,10280
Boyacá,15753,Soatá,2013,10071
Boyacá,15753,Soatá,2014,9901
Boyacá,15753,Soatá,2015,9691
Boyacá,15753,Soatá,2016,9481
Boyacá,15753,Soatá,2017,9307
Boyacá,15755,Socotá,2010,8270
Boyacá,15755,Socotá,2011,8134
Boyacá,15755,Socotá,2012,7968
Boyacá,15755,Socotá,2013,7840
Boyacá,15755,Socotá,2014,7687
Boyacá,15755,Socotá,2015,7545
Boyacá,15755,Socotá,2016,7425
Boyacá,15755,Socotá,2017,7441
Boyacá,15757,Socha,2010,7933
Boyacá,15757,Socha,2011,7921
Boyacá,15757,Socha,2012,7913
Boyacá,15757,Socha,2013,7910
Boyacá,15757,Socha,2014,7894
Boyacá,15757,Socha,2015,7859
Boyacá,15757,Socha,2016,7923
Boyacá,15757,Socha,2017,7911
Boyacá,15759,Sogamoso,2010,115536
Boyacá,15759,Sogamoso,2011,117006
Boyacá,15759,Sogamoso,2012,118454
Boyacá,15759,Sogamoso,2013,119855
Boyacá,15759,Sogamoso,2014,121297
Boyacá,15759,Sogamoso,2015,122646
Boyacá,15759,Sogamoso,2016,124070
Boyacá,15759,Sogamoso,2017,125566
Boyacá,15761,Somondoco,2010,3205
Boyacá,15761,Somondoco,2011,3165
Boyacá,15761,Somondoco,2012,3104
Boyacá,15761,Somondoco,2013,3041
Boyacá,15761,Somondoco,2014,3032
Boyacá,15761,Somondoco,2015,3049
Boyacá,15761,Somondoco,2016,3013
Boyacá,15761,Somondoco,2017,2902
Boyacá,15762,Sora,2010,2879
Boyacá,15762,Sora,2011,2908
Boyacá,15762,Sora,2012,2931
Boyacá,15762,Sora,2013,2961
Boyacá,15762,Sora,2014,2962
Boyacá,15762,Sora,2015,2970
Boyacá,15762,Sora,2016,3007
Boyacá,15762,Sora,2017,3006
Boyacá,15763,Sotaquirá,2010,7812
Boyacá,15763,Sotaquirá,2011,7827
Boyacá,15763,Sotaquirá,2012,7827
Boyacá,15763,Sotaquirá,2013,7848
Boyacá,15763,Sotaquirá,2014,7928
Boyacá,15763,Sotaquirá,2015,7978
Boyacá,15763,Sotaquirá,2016,7988
Boyacá,15763,Sotaquirá,2017,8103
Boyacá,15764,Soracá,2010,5675
Boyacá,15764,Soracá,2011,5682
Boyacá,15764,Soracá,2012,5690
Boyacá,15764,Soracá,2013,5721
Boyacá,15764,Soracá,2014,5742
Boyacá,15764,Soracá,2015,5763
Boyacá,15764,Soracá,2016,5861
Boyacá,15764,Soracá,2017,5928
Boyacá,15774,Susacón,2010,3006
Boyacá,15774,Susacón,2011,2972
Boyacá,15774,Susacón,2012,2958
Boyacá,15774,Susacón,2013,2923
Boyacá,15774,Susacón,2014,2889
Boyacá,15774,Susacón,2015,2792
Boyacá,15774,Susacón,2016,2725
Boyacá,15774,Susacón,2017,2712
Boyacá,15776,Sutamarchán,2010,5557
Boyacá,15776,Sutamarchán,2011,5660
Boyacá,15776,Sutamarchán,2012,5723
Boyacá,15776,Sutamarchán,2013,5775
Boyacá,15776,Sutamarchán,2014,5804
Boyacá,15776,Sutamarchán,2015,5865
Boyacá,15776,Sutamarchán,2016,5980
Boyacá,15776,Sutamarchán,2017,6047
Boyacá,15778,Sutatenza,2010,4325
Boyacá,15778,Sutatenza,2011,4299
Boyacá,15778,Sutatenza,2012,4268
Boyacá,15778,Sutatenza,2013,4240
Boyacá,15778,Sutatenza,2014,4236
Boyacá,15778,Sutatenza,2015,4259
Boyacá,15778,Sutatenza,2016,4221
Boyacá,15778,Sutatenza,2017,4209
Boyacá,15790,Tasco,2010,6418
Boyacá,15790,Tasco,2011,6312
Boyacá,15790,Tasco,2012,6234
Boyacá,15790,Tasco,2013,6135
Boyacá,15790,Tasco,2014,6074
Boyacá,15790,Tasco,2015,5973
Boyacá,15790,Tasco,2016,5955
Boyacá,15790,Tasco,2017,5981
Boyacá,15798,Tenza,2010,4068
Boyacá,15798,Tenza,2011,4036
Boyacá,15798,Tenza,2012,3993
Boyacá,15798,Tenza,2013,3971
Boyacá,15798,Tenza,2014,3959
Boyacá,15798,Tenza,2015,3969
Boyacá,15798,Tenza,2016,3940
Boyacá,15798,Tenza,2017,3853
Boyacá,15804,Tibaná,2010,9146
Boyacá,15804,Tibaná,2011,9108
Boyacá,15804,Tibaná,2012,9060
Boyacá,15804,Tibaná,2013,9033
Boyacá,15804,Tibaná,2014,9044
Boyacá,15804,Tibaná,2015,8997
Boyacá,15804,Tibaná,2016,8991
Boyacá,15804,Tibaná,2017,8991
Boyacá,15806,Tibasosa,2010,11395
Boyacá,15806,Tibasosa,2011,11538
Boyacá,15806,Tibasosa,2012,11693
Boyacá,15806,Tibasosa,2013,11875
Boyacá,15806,Tibasosa,2014,12127
Boyacá,15806,Tibasosa,2015,12325
Boyacá,15806,Tibasosa,2016,12499
Boyacá,15806,Tibasosa,2017,12680
Boyacá,15808,Tinjacá,2010,2941
Boyacá,15808,Tinjacá,2011,3025
Boyacá,15808,Tinjacá,2012,3083
Boyacá,15808,Tinjacá,2013,3150
Boyacá,15808,Tinjacá,2014,3188
Boyacá,15808,Tinjacá,2015,3214
Boyacá,15808,Tinjacá,2016,3226
Boyacá,15808,Tinjacá,2017,3238
Boyacá,15810,Tipacoque,2010,3621
Boyacá,15810,Tipacoque,2011,3582
Boyacá,15810,Tipacoque,2012,3536
Boyacá,15810,Tipacoque,2013,3473
Boyacá,15810,Tipacoque,2014,3482
Boyacá,15810,Tipacoque,2015,3460
Boyacá,15810,Tipacoque,2016,3446
Boyacá,15810,Tipacoque,2017,3320
Boyacá,15814,Toca,2010,8546
Boyacá,15814,Toca,2011,8529
Boyacá,15814,Toca,2012,8542
Boyacá,15814,Toca,2013,8584
Boyacá,15814,Toca,2014,8593
Boyacá,15814,Toca,2015,8624
Boyacá,15814,Toca,2016,8654
Boyacá,15814,Toca,2017,8720
Boyacá,15816,Togüí,2010,4481
Boyacá,15816,Togüí,2011,4448
Boyacá,15816,Togüí,2012,4414
Boyacá,15816,Togüí,2013,4393
Boyacá,15816,Togüí,2014,4342
Boyacá,15816,Togüí,2015,4331
Boyacá,15816,Togüí,2016,4318
Boyacá,15816,Togüí,2017,4335
Boyacá,15820,Tópaga,2010,3542
Boyacá,15820,Tópaga,2011,3526
Boyacá,15820,Tópaga,2012,3529
Boyacá,15820,Tópaga,2013,3537
Boyacá,15820,Tópaga,2014,3546
Boyacá,15820,Tópaga,2015,3554
Boyacá,15820,Tópaga,2016,3589
Boyacá,15820,Tópaga,2017,3601
Boyacá,15822,Tota,2010,5120
Boyacá,15822,Tota,2011,5128
Boyacá,15822,Tota,2012,5117
Boyacá,15822,Tota,2013,5120
Boyacá,15822,Tota,2014,5067
Boyacá,15822,Tota,2015,5062
Boyacá,15822,Tota,2016,5121
Boyacá,15822,Tota,2017,5169
Boyacá,15832,Tununguá,2010,1543
Boyacá,15832,Tununguá,2011,1568
Boyacá,15832,Tununguá,2012,1547
Boyacá,15832,Tununguá,2013,1543
Boyacá,15832,Tununguá,2014,1541
Boyacá,15832,Tununguá,2015,1540
Boyacá,15832,Tununguá,2016,1541
Boyacá,15832,Tununguá,2017,1540
Boyacá,15835,Turmequé,2010,6317
Boyacá,15835,Turmequé,2011,6260
Boyacá,15835,Turmequé,2012,6204
Boyacá,15835,Turmequé,2013,6152
Boyacá,15835,Turmequé,2014,6130
Boyacá,15835,Turmequé,2015,6122
Boyacá,15835,Turmequé,2016,6119
Boyacá,15835,Turmequé,2017,6097
Boyacá,15837,Tuta,2010,7812
Boyacá,15837,Tuta,2011,7861
Boyacá,15837,Tuta,2012,7932
Boyacá,15837,Tuta,2013,8007
Boyacá,15837,Tuta,2014,8024
Boyacá,15837,Tuta,2015,8054
Boyacá,15837,Tuta,2016,8080
Boyacá,15837,Tuta,2017,8240
Boyacá,15839,Tutazá,2010,2117
Boyacá,15839,Tutazá,2011,2097
Boyacá,15839,Tutazá,2012,2100
Boyacá,15839,Tutazá,2013,2066
Boyacá,15839,Tutazá,2014,2054
Boyacá,15839,Tutazá,2015,2046
Boyacá,15839,Tutazá,2016,2038
Boyacá,15839,Tutazá,2017,2030
Boyacá,15842,Úmbita,2010,7710
Boyacá,15842,Úmbita,2011,7693
Boyacá,15842,Úmbita,2012,7608
Boyacá,15842,Úmbita,2013,7571
Boyacá,15842,Úmbita,2014,7562
Boyacá,15842,Úmbita,2015,7517
Boyacá,15842,Úmbita,2016,7442
Boyacá,15842,Úmbita,2017,7534
Boyacá,15861,Ventaquemada,2010,14359
Boyacá,15861,Ventaquemada,2011,14503
Boyacá,15861,Ventaquemada,2012,14661
Boyacá,15861,Ventaquemada,2013,14796
Boyacá,15861,Ventaquemada,2014,14957
Boyacá,15861,Ventaquemada,2015,15105
Boyacá,15861,Ventaquemada,2016,15270
Boyacá,15861,Ventaquemada,2017,15482
Boyacá,15879,Viracachá,2010,3016
Boyacá,15879,Viracachá,2011,2993
Boyacá,15879,Viracachá,2012,2956
Boyacá,15879,Viracachá,2013,2954
Boyacá,15879,Viracachá,2014,2932
Boyacá,15879,Viracachá,2015,2893
Boyacá,15879,Viracachá,2016,2858
Boyacá,15879,Viracachá,2017,2830
Boyacá,15897,Zetaquira,2010,4753
Boyacá,15897,Zetaquira,2011,4719
Boyacá,15897,Zetaquira,2012,4697
Boyacá,15897,Zetaquira,2013,4669
Boyacá,15897,Zetaquira,2014,4644
Boyacá,15897,Zetaquira,2015,4672
Boyacá,15897,Zetaquira,2016,4652
Boyacá,15897,Zetaquira,2017,4623
Caldas,17001,Manizales,2010,408785
Caldas,17001,Manizales,2011,411019
Caldas,17001,Manizales,2012,413420
Caldas,17001,Manizales,2013,415873
Caldas,17001,Manizales,2014,418619
Caldas,17001,Manizales,2015,421538
Caldas,17001,Manizales,2016,425208
Caldas,17001,Manizales,2017,429333
Caldas,17013,Aguadas,2010,24757
Caldas,17013,Aguadas,2011,24462
Caldas,17013,Aguadas,2012,24148
Caldas,17013,Aguadas,2013,23828
Caldas,17013,Aguadas,2014,23536
Caldas,17013,Aguadas,2015,23241
Caldas,17013,Aguadas,2016,22984
Caldas,17013,Aguadas,2017,22989
Caldas,17042,Anserma,2010,37008
Caldas,17042,Anserma,2011,36765
Caldas,17042,Anserma,2012,36534
Caldas,17042,Anserma,2013,36360
Caldas,17042,Anserma,2014,36268
Caldas,17042,Anserma,2015,36078
Caldas,17042,Anserma,2016,36028
Caldas,17042,Anserma,2017,35943
Caldas,17050,Aranzazu,2010,11680
Caldas,17050,Aranzazu,2011,11533
Caldas,17050,Aranzazu,2012,11430
Caldas,17050,Aranzazu,2013,11183
Caldas,17050,Aranzazu,2014,11061
Caldas,17050,Aranzazu,2015,10944
Caldas,17050,Aranzazu,2016,10831
Caldas,17050,Aranzazu,2017,10596
Caldas,17088,Belalcázar,2010,11825
Caldas,17088,Belalcázar,2011,11670
Caldas,17088,Belalcázar,2012,11482
Caldas,17088,Belalcázar,2013,11294
Caldas,17088,Belalcázar,2014,11098
Caldas,17088,Belalcázar,2015,10966
Caldas,17088,Belalcázar,2016,10865
Caldas,17088,Belalcázar,2017,10724
Caldas,17174,Chinchiná,2010,50674
Caldas,17174,Chinchiná,2011,50584
Caldas,17174,Chinchiná,2012,50489
Caldas,17174,Chinchiná,2013,50530
Caldas,17174,Chinchiná,2014,50495
Caldas,17174,Chinchiná,2015,50617
Caldas,17174,Chinchiná,2016,50745
Caldas,17174,Chinchiná,2017,50947
Caldas,17272,Filadelfia,2010,12923
Caldas,17272,Filadelfia,2011,12744
Caldas,17272,Filadelfia,2012,12447
Caldas,17272,Filadelfia,2013,12305
Caldas,17272,Filadelfia,2014,12085
Caldas,17272,Filadelfia,2015,11946
Caldas,17272,Filadelfia,2016,11779
Caldas,17272,Filadelfia,2017,11500
Caldas,17380,La Dorada,2010,69145
Caldas,17380,La Dorada,2011,69249
Caldas,17380,La Dorada,2012,69430
Caldas,17380,La Dorada,2013,69687
Caldas,17380,La Dorada,2014,69958
Caldas,17380,La Dorada,2015,70292
Caldas,17380,La Dorada,2016,70745
Caldas,17380,La Dorada,2017,71169
Caldas,17388,La Merced,2010,7365
Caldas,17388,La Merced,2011,7170
Caldas,17388,La Merced,2012,6991
Caldas,17388,La Merced,2013,6734
Caldas,17388,La Merced,2014,6575
Caldas,17388,La Merced,2015,6403
Caldas,17388,La Merced,2016,6277
Caldas,17388,La Merced,2017,6149
Caldas,17433,Manzanares,2010,20586
Caldas,17433,Manzanares,2011,20255
Caldas,17433,Manzanares,2012,19844
Caldas,17433,Manzanares,2013,19490
Caldas,17433,Manzanares,2014,19102
Caldas,17433,Manzanares,2015,18714
Caldas,17433,Manzanares,2016,18442
Caldas,17433,Manzanares,2017,18244
Caldas,17442,Marmato,2010,8552
Caldas,17442,Marmato,2011,8576
Caldas,17442,Marmato,2012,8566
Caldas,17442,Marmato,2013,8596
Caldas,17442,Marmato,2014,8626
Caldas,17442,Marmato,2015,8639
Caldas,17442,Marmato,2016,8727
Caldas,17442,Marmato,2017,8806
Caldas,17444,Marquetalia,2010,14059
Caldas,17444,Marquetalia,2011,13921
Caldas,17444,Marquetalia,2012,13830
Caldas,17444,Marquetalia,2013,13627
Caldas,17444,Marquetalia,2014,13503
Caldas,17444,Marquetalia,2015,13508
Caldas,17444,Marquetalia,2016,13395
Caldas,17444,Marquetalia,2017,13274
Caldas,17446,Marulanda,2010,3081
Caldas,17446,Marulanda,2011,2994
Caldas,17446,Marulanda,2012,2904
Caldas,17446,Marulanda,2013,2856
Caldas,17446,Marulanda,2014,2816
Caldas,17446,Marulanda,2015,2751
Caldas,17446,Marulanda,2016,2660
Caldas,17446,Marulanda,2017,2613
Caldas,17486,Neira,2010,22947
Caldas,17486,Neira,2011,22672
Caldas,17486,Neira,2012,22403
Caldas,17486,Neira,2013,22079
Caldas,17486,Neira,2014,21748
Caldas,17486,Neira,2015,21558
Caldas,17486,Neira,2016,21335
Caldas,17486,Neira,2017,21140
Caldas,17495,Norcasia,2010,6747
Caldas,17495,Norcasia,2011,6641
Caldas,17495,Norcasia,2012,6539
Caldas,17495,Norcasia,2013,6419
Caldas,17495,Norcasia,2014,6310
Caldas,17495,Norcasia,2015,6282
Caldas,17495,Norcasia,2016,6192
Caldas,17495,Norcasia,2017,6125
Caldas,17513,Pácora,2010,16759
Caldas,17513,Pácora,2011,16557
Caldas,17513,Pácora,2012,16303
Caldas,17513,Pácora,2013,16124
Caldas,17513,Pácora,2014,15887
Caldas,17513,Pácora,2015,15754
Caldas,17513,Pácora,2016,15583
Caldas,17513,Pácora,2017,15437
Caldas,17524,Palestina,2010,16606
Caldas,17524,Palestina,2011,16473
Caldas,17524,Palestina,2012,16280
Caldas,17524,Palestina,2013,16073
Caldas,17524,Palestina,2014,15939
Caldas,17524,Palestina,2015,15804
Caldas,17524,Palestina,2016,15642
Caldas,17524,Palestina,2017,15616
Caldas,17541,Pensilvania,2010,23000
Caldas,17541,Pensilvania,2011,22493
Caldas,17541,Pensilvania,2012,22129
Caldas,17541,Pensilvania,2013,21685
Caldas,17541,Pensilvania,2014,21279
Caldas,17541,Pensilvania,2015,20791
Caldas,17541,Pensilvania,2016,20459
Caldas,17541,Pensilvania,2017,20130
Caldas,17614,Riosucio,2010,45135
Caldas,17614,Riosucio,2011,45694
Caldas,17614,Riosucio,2012,46249
Caldas,17614,Riosucio,2013,46838
Caldas,17614,Riosucio,2014,47509
Caldas,17614,Riosucio,2015,48172
Caldas,17614,Riosucio,2016,48898
Caldas,17614,Riosucio,2017,49685
Caldas,17616,Risaralda,2010,12188
Caldas,17616,Risaralda,2011,11992
Caldas,17616,Risaralda,2012,11819
Caldas,17616,Risaralda,2013,11622
Caldas,17616,Risaralda,2014,11380
Caldas,17616,Risaralda,2015,11213
Caldas,17616,Risaralda,2016,11092
