municipio,codigo_dane,fecha_año,cantidad
MUTATÁ,5480,2018,17.0
MUTATÁ,5480,2019,24.0
MUTATÁ,5480,2020,11.0
MUTATÁ,5480,2021,13.0
MUTISCUA,54480,2016,1.0
MUTISCUA,54480,2017,1.0
MUTISCUA,54480,2021,1.0
MUZO,15480,2010,1.0
MUZO,15480,2011,1.0
MUZO,15480,2012,3.0
MUZO,15480,2013,1.0
MUZO,15480,2014,2.0
MUZO,15480,2015,3.0
MUZO,15480,2016,3.0
MUZO,15480,2018,3.0
MUZO,15480,2020,1.0
MÁLAGA,68432,2011,1.0
MÁLAGA,68432,2012,1.0
MÁLAGA,68432,2014,1.0
MÁLAGA,68432,2015,2.0
MÁLAGA,68432,2016,1.0
MÁLAGA,68432,2020,1.0
MÁLAGA,68432,2021,1.0
NARIÑO,5483,2010,1.0
NARIÑO,5483,2011,3.0
NARIÑO,5483,2012,2.0
NARIÑO,5483,2013,4.0
NARIÑO,5483,2014,3.0
NARIÑO,5483,2015,1.0
NARIÑO,5483,2016,3.0
NARIÑO,5483,2017,1.0
NARIÑO,5483,2018,3.0
NARIÑO,5483,2019,1.0
NARIÑO,5483,2020,4.0
NARIÑO,5483,2021,7.0
NARIÑO,25483,2010,1.0
NARIÑO,25483,2015,2.0
NARIÑO,25483,2017,1.0
NARIÑO,25483,2018,2.0
NARIÑO,52480,2013,1.0
NARIÑO,52480,2016,2.0
NARIÑO,52480,2018,1.0
NATAGAIMA,73483,2011,3.0
NATAGAIMA,73483,2012,4.0
NATAGAIMA,73483,2013,2.0
NATAGAIMA,73483,2014,4.0
NATAGAIMA,73483,2015,3.0
NATAGAIMA,73483,2017,4.0
NATAGAIMA,73483,2019,2.0
NATAGAIMA,73483,2020,3.0
NATAGAIMA,73483,2021,2.0
NECHÍ,5495,2010,13.0
NECHÍ,5495,2011,2.0
NECHÍ,5495,2012,1.0
NECHÍ,5495,2013,4.0
NECHÍ,5495,2014,5.0
NECHÍ,5495,2015,8.0
NECHÍ,5495,2016,2.0
NECHÍ,5495,2017,4.0
NECHÍ,5495,2018,9.0
NECHÍ,5495,2019,7.0
NECHÍ,5495,2020,11.0
NECHÍ,5495,2021,15.0
NECOCLÍ,5490,2010,3.0
NECOCLÍ,5490,2011,11.0
NECOCLÍ,5490,2012,10.0
NECOCLÍ,5490,2013,6.0
NECOCLÍ,5490,2014,9.0
NECOCLÍ,5490,2015,7.0
NECOCLÍ,5490,2016,6.0
NECOCLÍ,5490,2017,7.0
NECOCLÍ,5490,2018,12.0
NECOCLÍ,5490,2019,5.0
NECOCLÍ,5490,2020,7.0
NECOCLÍ,5490,2021,11.0
NEIRA,17486,2010,7.0
NEIRA,17486,2011,10.0
NEIRA,17486,2012,10.0
NEIRA,17486,2013,8.0
NEIRA,17486,2014,5.0
NEIRA,17486,2015,7.0
NEIRA,17486,2016,4.0
NEIRA,17486,2017,10.0
NEIRA,17486,2018,6.0
NEIRA,17486,2019,8.0
NEIRA,17486,2020,9.0
NEIRA,17486,2021,4.0
NEIVA (CT),41001,2010,85.0
NEIVA (CT),41001,2011,103.0
NEIVA (CT),41001,2012,105.0
NEIVA (CT),41001,2013,108.0
NEIVA (CT),41001,2014,64.0
NEIVA (CT),41001,2015,60.0
NEIVA (CT),41001,2016,60.0
NEIVA (CT),41001,2017,82.0
NEIVA (CT),41001,2018,83.0
NEIVA (CT),41001,2019,66.0
NEIVA (CT),41001,2020,73.0
NEIVA (CT),41001,2021,102.0
NEMOCÓN,25486,2010,4.0
NEMOCÓN,25486,2011,2.0
NEMOCÓN,25486,2013,1.0
NEMOCÓN,25486,2015,2.0
NEMOCÓN,25486,2016,3.0
NEMOCÓN,25486,2017,2.0
NEMOCÓN,25486,2018,1.0
NEMOCÓN,25486,2019,1.0
NEMOCÓN,25486,2021,1.0
NILO,25488,2010,1.0
NILO,25488,2014,3.0
NILO,25488,2015,1.0
NILO,25488,2017,2.0
NILO,25488,2018,2.0
NILO,25488,2021,1.0
NIMAIMA,25489,2010,1.0
NIMAIMA,25489,2012,1.0
NIMAIMA,25489,2015,1.0
NIMAIMA,25489,2021,1.0
NOBSA,15491,2010,1.0
NOBSA,15491,2011,1.0
NOBSA,15491,2012,1.0
NOBSA,15491,2014,1.0
NOBSA,15491,2017,1.0
NOBSA,15491,2019,1.0
NOBSA,15491,2020,1.0
NOCAIMA,25491,2010,4.0
NOCAIMA,25491,2011,1.0
NOCAIMA,25491,2012,5.0
NOCAIMA,25491,2013,5.0
NOCAIMA,25491,2014,3.0
NOCAIMA,25491,2016,3.0
NOCAIMA,25491,2017,4.0
NOCAIMA,25491,2018,1.0
NOCAIMA,25491,2019,2.0
NOCAIMA,25491,2020,1.0
NOCAIMA,25491,2021,2.0
NORCASIA,17495,2010,2.0
NORCASIA,17495,2011,2.0
NORCASIA,17495,2012,2.0
NORCASIA,17495,2013,3.0
NORCASIA,17495,2014,1.0
NORCASIA,17495,2015,1.0
NORCASIA,17495,2017,1.0
NORCASIA,17495,2020,3.0
NORCASIA,17495,2021,3.0
NOROSÍ,13490,2011,2.0
NOROSÍ,13490,2013,1.0
NOROSÍ,13490,2014,2.0
NOROSÍ,13490,2015,2.0
NOROSÍ,13490,2017,6.0
NOROSÍ,13490,2018,2.0
NOROSÍ,13490,2019,3.0
NOROSÍ,13490,2020,9.0
NOROSÍ,13490,2021,3.0
NUEVA GRANADA,47460,2010,5.0
NUEVA GRANADA,47460,2012,6.0
NUEVA GRANADA,47460,2013,1.0
NUEVA GRANADA,47460,2015,2.0
NUEVA GRANADA,47460,2016,3.0
NUEVA GRANADA,47460,2020,4.0
NUEVA GRANADA,47460,2021,2.0
NUEVO COLÓN,15494,2016,1.0
NUNCHÍA,85225,2010,2.0
NUNCHÍA,85225,2012,2.0
NUNCHÍA,85225,2013,5.0
NUNCHÍA,85225,2014,4.0
NUNCHÍA,85225,2015,2.0
NUNCHÍA,85225,2016,1.0
NUNCHÍA,85225,2017,1.0
NUNCHÍA,85225,2018,2.0
NUNCHÍA,85225,2019,2.0
NUNCHÍA,85225,2020,3.0
NUNCHÍA,85225,2021,1.0
NUQUÍ,27495,2010,2.0
NUQUÍ,27495,2011,1.0
NUQUÍ,27495,2012,1.0
NUQUÍ,27495,2015,1.0
NUQUÍ,27495,2016,1.0
NUQUÍ,27495,2017,3.0
NUQUÍ,27495,2019,4.0
NUQUÍ,27495,2020,6.0
NUQUÍ,27495,2021,4.0
NÁTAGA,41483,2010,3.0
NÁTAGA,41483,2011,2.0
NÁTAGA,41483,2012,1.0
NÁTAGA,41483,2013,3.0
NÁTAGA,41483,2014,2.0
NÁTAGA,41483,2015,1.0
NÁTAGA,41483,2021,2.0
NÓVITA,27491,2010,1.0
NÓVITA,27491,2011,2.0
NÓVITA,27491,2012,5.0
NÓVITA,27491,2013,7.0
NÓVITA,27491,2014,2.0
NÓVITA,27491,2015,2.0
NÓVITA,27491,2016,4.0
NÓVITA,27491,2017,4.0
NÓVITA,27491,2018,3.0
NÓVITA,27491,2019,3.0
NÓVITA,27491,2020,5.0
NÓVITA,27491,2021,7.0
OBANDO,76497,2010,3.0
OBANDO,76497,2011,6.0
OBANDO,76497,2012,11.0
OBANDO,76497,2013,12.0
OBANDO,76497,2014,14.0
OBANDO,76497,2015,10.0
OBANDO,76497,2016,9.0
OBANDO,76497,2017,3.0
OBANDO,76497,2018,7.0
OBANDO,76497,2019,7.0
OBANDO,76497,2020,6.0
OBANDO,76497,2021,13.0
OCAMONTE,68498,2010,1.0
OCAMONTE,68498,2011,1.0
OCAMONTE,68498,2012,1.0
OCAMONTE,68498,2019,2.0
OCAMONTE,68498,2021,1.0
OCAÑA,54498,2010,20.0
OCAÑA,54498,2011,20.0
OCAÑA,54498,2012,25.0
OCAÑA,54498,2013,35.0
OCAÑA,54498,2014,37.0
OCAÑA,54498,2015,24.0
OCAÑA,54498,2016,33.0
OCAÑA,54498,2017,42.0
OCAÑA,54498,2018,28.0
OCAÑA,54498,2019,37.0
OCAÑA,54498,2020,37.0
OCAÑA,54498,2021,52.0
OIBA,68500,2010,2.0
OIBA,68500,2011,2.0
OIBA,68500,2012,1.0
OIBA,68500,2014,2.0
OIBA,68500,2015,1.0
OIBA,68500,2018,2.0
OIBA,68500,2019,1.0
OIBA,68500,2020,1.0
OICATÁ,15500,2015,1.0
OICATÁ,15500,2019,1.0
OLAYA,5501,2010,1.0
OLAYA,5501,2011,1.0
OLAYA,5501,2012,3.0
OLAYA,5501,2013,7.0
OLAYA,5501,2014,2.0
OLAYA,5501,2015,3.0
OLAYA,5501,2016,3.0
OLAYA,5501,2017,5.0
OLAYA,5501,2018,3.0
OLAYA,5501,2019,5.0
OLAYA,5501,2020,1.0
OLAYA,5501,2021,4.0
OLAYA HERRERA,52490,2010,3.0
OLAYA HERRERA,52490,2011,3.0
OLAYA HERRERA,52490,2012,14.0
OLAYA HERRERA,52490,2013,12.0
OLAYA HERRERA,52490,2014,5.0
OLAYA HERRERA,52490,2015,10.0
OLAYA HERRERA,52490,2016,14.0
OLAYA HERRERA,52490,2017,35.0
OLAYA HERRERA,52490,2018,31.0
OLAYA HERRERA,52490,2019,16.0
OLAYA HERRERA,52490,2020,25.0
OLAYA HERRERA,52490,2021,26.0
ONZAGA,68502,2010,1.0
ONZAGA,68502,2011,1.0
ONZAGA,68502,2012,2.0
ONZAGA,68502,2019,1.0
ONZAGA,68502,2021,1.0
OPORAPA,41503,2010,5.0
OPORAPA,41503,2011,3.0
OPORAPA,41503,2012,4.0
OPORAPA,41503,2013,2.0
OPORAPA,41503,2014,4.0
OPORAPA,41503,2016,3.0
OPORAPA,41503,2017,5.0
OPORAPA,41503,2018,1.0
OPORAPA,41503,2019,1.0
OPORAPA,41503,2020,2.0
OPORAPA,41503,2021,1.0
ORITO,86320,2010,10.0
ORITO,86320,2011,19.0
ORITO,86320,2012,15.0
ORITO,86320,2013,25.0
ORITO,86320,2014,30.0
ORITO,86320,2015,19.0
ORITO,86320,2016,14.0
ORITO,86320,2017,19.0
ORITO,86320,2018,24.0
ORITO,86320,2019,21.0
ORITO,86320,2020,16.0
ORITO,86320,2021,24.0
OROCUÉ,85230,2010,1.0
OROCUÉ,85230,2011,1.0
OROCUÉ,85230,2012,2.0
OROCUÉ,85230,2013,4.0
OROCUÉ,85230,2014,2.0
OROCUÉ,85230,2015,11.0
OROCUÉ,85230,2017,4.0
OROCUÉ,85230,2019,3.0
OROCUÉ,85230,2020,2.0
OROCUÉ,85230,2021,4.0
ORTEGA,73504,2010,3.0
ORTEGA,73504,2011,3.0
ORTEGA,73504,2012,5.0
ORTEGA,73504,2013,6.0
ORTEGA,73504,2014,3.0
ORTEGA,73504,2015,2.0
ORTEGA,73504,2016,5.0
ORTEGA,73504,2017,5.0
ORTEGA,73504,2018,3.0
ORTEGA,73504,2019,2.0
ORTEGA,73504,2020,3.0
ORTEGA,73504,2021,1.0
OSPINA,52506,2010,1.0
OSPINA,52506,2011,1.0
OSPINA,52506,2015,1.0
OTANCHE,15507,2010,1.0
OTANCHE,15507,2011,2.0
OTANCHE,15507,2012,1.0
OTANCHE,15507,2013,3.0
OTANCHE,15507,2014,1.0
OTANCHE,15507,2015,1.0
OTANCHE,15507,2017,2.0
OTANCHE,15507,2018,1.0
OTANCHE,15507,2021,2.0
OVEJAS,70508,2010,1.0
OVEJAS,70508,2012,1.0
OVEJAS,70508,2015,1.0
OVEJAS,70508,2016,2.0
OVEJAS,70508,2017,4.0
OVEJAS,70508,2019,1.0
OVEJAS,70508,2020,1.0
OVEJAS,70508,2021,4.0
PACHAVITA,15511,2017,1.0
PACHO,25513,2010,3.0
PACHO,25513,2011,2.0
PACHO,25513,2012,3.0
PACHO,25513,2013,4.0
PACHO,25513,2014,5.0
PACHO,25513,2015,1.0
PACHO,25513,2016,2.0
PACHO,25513,2017,4.0
PACHO,25513,2020,1.0
PACHO,25513,2021,2.0
PADILLA,19513,2010,3.0
PADILLA,19513,2011,1.0
PADILLA,19513,2012,9.0
PADILLA,19513,2013,3.0
PADILLA,19513,2014,3.0
PADILLA,19513,2015,3.0
PADILLA,19513,2016,2.0
PADILLA,19513,2017,4.0
PADILLA,19513,2018,3.0
PADILLA,19513,2019,15.0
PADILLA,19513,2020,6.0
PADILLA,19513,2021,6.0
PAEZ,19517,2011,4.0
PAEZ,19517,2012,9.0
PAEZ,19517,2013,2.0
PAEZ,19517,2014,6.0
PAEZ,19517,2015,11.0
PAEZ,19517,2016,12.0
PAEZ,19517,2017,8.0
PAEZ,19517,2018,7.0
PAEZ,19517,2019,16.0
PAEZ,19517,2020,11.0
PAEZ,19517,2021,17.0
PAICOL,41518,2011,2.0
PAICOL,41518,2012,1.0
PAICOL,41518,2013,2.0
PAICOL,41518,2016,2.0
PAICOL,41518,2018,4.0
PAICOL,41518,2021,4.0
PAILITAS,20517,2010,5.0
PAILITAS,20517,2011,1.0
PAILITAS,20517,2012,2.0
PAILITAS,20517,2013,1.0
PAILITAS,20517,2014,4.0
PAILITAS,20517,2015,2.0
PAILITAS,20517,2016,5.0
PAILITAS,20517,2017,7.0
PAILITAS,20517,2018,9.0
PAILITAS,20517,2019,5.0
PAILITAS,20517,2020,6.0
PAILITAS,20517,2021,6.0
PAIME,25518,2010,2.0
PAIME,25518,2014,2.0
PAIME,25518,2017,1.0
PAIME,25518,2018,1.0
PAIPA,15516,2010,4.0
PAIPA,15516,2012,1.0
PAIPA,15516,2013,2.0
PAIPA,15516,2014,1.0
PAIPA,15516,2016,1.0
PAIPA,15516,2017,1.0
PAIPA,15516,2019,3.0
PAIPA,15516,2021,3.0
PAJARITO,15518,2012,1.0
PAJARITO,15518,2013,1.0
PAJARITO,15518,2014,2.0
PAJARITO,15518,2015,1.0
PAJARITO,15518,2016,1.0
PAJARITO,15518,2018,1.0
PALERMO,41524,2010,7.0
PALERMO,41524,2011,8.0
PALERMO,41524,2012,9.0
PALERMO,41524,2013,5.0
PALERMO,41524,2014,2.0
PALERMO,41524,2015,3.0
PALERMO,41524,2016,5.0
PALERMO,41524,2017,3.0
PALERMO,41524,2018,3.0
PALERMO,41524,2019,7.0
PALERMO,41524,2020,3.0
PALERMO,41524,2021,3.0
PALESTINA,17524,2010,22.0
PALESTINA,17524,2011,10.0
PALESTINA,17524,2012,18.0
PALESTINA,17524,2013,9.0
PALESTINA,17524,2014,15.0
PALESTINA,17524,2015,6.0
PALESTINA,17524,2016,8.0
PALESTINA,17524,2017,12.0
PALESTINA,17524,2018,4.0
PALESTINA,17524,2019,8.0
PALESTINA,17524,2020,5.0
PALESTINA,17524,2021,6.0
PALESTINA,41530,2010,5.0
PALESTINA,41530,2011,5.0
PALESTINA,41530,2012,2.0
PALESTINA,41530,2013,1.0
PALESTINA,41530,2014,2.0
PALESTINA,41530,2016,2.0
PALESTINA,41530,2018,1.0
PALESTINA,41530,2019,2.0
PALESTINA,41530,2020,3.0
PALESTINA,41530,2021,1.0
PALMAR,68522,2010,1.0
PALMAR DE VARELA,8520,2010,3.0
PALMAR DE VARELA,8520,2011,1.0
PALMAR DE VARELA,8520,2012,3.0
PALMAR DE VARELA,8520,2014,3.0
PALMAR DE VARELA,8520,2015,3.0
PALMAR DE VARELA,8520,2016,1.0
PALMAR DE VARELA,8520,2017,1.0
PALMAR DE VARELA,8520,2018,1.0
PALMAR DE VARELA,8520,2019,1.0
PALMAR DE VARELA,8520,2020,2.0
PALMAR DE VARELA,8520,2021,3.0
PALMAS DEL SOCORRO,68524,2012,1.0
PALMAS DEL SOCORRO,68524,2014,1.0
PALMAS DEL SOCORRO,68524,2017,1.0
PALMIRA,76520,2010,242.0
PALMIRA,76520,2011,291.0
PALMIRA,76520,2012,278.0
PALMIRA,76520,2013,185.0
PALMIRA,76520,2014,143.0
PALMIRA,76520,2015,202.0
PALMIRA,76520,2016,146.0
PALMIRA,76520,2017,155.0
PALMIRA,76520,2018,156.0
PALMIRA,76520,2019,129.0
PALMIRA,76520,2020,112.0
PALMIRA,76520,2021,155.0
PALMITO,70523,2010,1.0
PALMITO,70523,2012,2.0
PALMITO,70523,2014,5.0
PALMITO,70523,2021,6.0
PALOCABILDO,73520,2010,3.0
PALOCABILDO,73520,2011,2.0
PALOCABILDO,73520,2012,5.0
PALOCABILDO,73520,2013,4.0
PALOCABILDO,73520,2014,7.0
PALOCABILDO,73520,2015,1.0
PALOCABILDO,73520,2016,1.0
PALOCABILDO,73520,2017,6.0
PALOCABILDO,73520,2018,2.0
PALOCABILDO,73520,2019,1.0
PALOCABILDO,73520,2020,2.0
PALOCABILDO,73520,2021,4.0
PAMPLONA,54518,2010,6.0
PAMPLONA,54518,2011,11.0
PAMPLONA,54518,2012,2.0
PAMPLONA,54518,2013,3.0
PAMPLONA,54518,2014,3.0
PAMPLONA,54518,2015,2.0
PAMPLONA,54518,2016,3.0
PAMPLONA,54518,2017,5.0
PAMPLONA,54518,2018,6.0
PAMPLONA,54518,2019,2.0
PAMPLONA,54518,2020,4.0
PAMPLONA,54518,2021,9.0
PAMPLONITA,54520,2012,1.0
PAMPLONITA,54520,2015,1.0
PAMPLONITA,54520,2019,1.0
PANDI,25524,2010,2.0
PANDI,25524,2012,2.0
PANDI,25524,2013,3.0
PANDI,25524,2014,1.0
PANDI,25524,2015,1.0
PANDI,25524,2016,1.0
PANDI,25524,2017,2.0
PANQUEBA,15522,2016,1.0
PARATEBUENO,25530,2010,2.0
PARATEBUENO,25530,2011,2.0
PARATEBUENO,25530,2012,3.0
PARATEBUENO,25530,2014,1.0
PARATEBUENO,25530,2015,1.0
PARATEBUENO,25530,2016,3.0
PARATEBUENO,25530,2017,4.0
PARATEBUENO,25530,2019,2.0
PARATEBUENO,25530,2020,1.0
PARATEBUENO,25530,2021,1.0
PASCA,25535,2010,2.0
PASCA,25535,2012,4.0
PASCA,25535,2013,2.0
PASCA,25535,2014,3.0
PASCA,25535,2015,1.0
PASCA,25535,2017,1.0
PASCA,25535,2018,1.0
PASCA,25535,2020,2.0
PASTO (CT),52001,2010,93.0
PASTO (CT),52001,2011,123.0
PASTO (CT),52001,2012,87.0
PASTO (CT),52001,2013,105.0
PASTO (CT),52001,2014,57.0
PASTO (CT),52001,2015,59.0
PASTO (CT),52001,2016,65.0
PASTO (CT),52001,2017,53.0
PASTO (CT),52001,2018,50.0
PASTO (CT),52001,2019,53.0
PASTO (CT),52001,2020,56.0
PASTO (CT),52001,2021,50.0
PATÍA,19532,2010,15.0
PATÍA,19532,2011,21.0
PATÍA,19532,2012,21.0
PATÍA,19532,2013,24.0
PATÍA,19532,2014,25.0
PATÍA,19532,2015,33.0
PATÍA,19532,2016,18.0
PATÍA,19532,2017,25.0
PATÍA,19532,2018,42.0
PATÍA,19532,2019,30.0
PATÍA,19532,2020,28.0
PATÍA,19532,2021,48.0
PAUNA,15531,2010,2.0
PAUNA,15531,2013,5.0
PAUNA,15531,2015,2.0
PAUNA,15531,2017,3.0
PAUNA,15531,2020,2.0
PAUNA,15531,2021,2.0
PAYA,15533,2010,2.0
PAYA,15533,2011,3.0
PAYA,15533,2012,3.0
PAYA,15533,2017,1.0
PAYA,15533,2019,1.0
PAZ DE ARIPORO,85250,2010,7.0
PAZ DE ARIPORO,85250,2012,14.0
PAZ DE ARIPORO,85250,2013,6.0
PAZ DE ARIPORO,85250,2014,5.0
PAZ DE ARIPORO,85250,2015,8.0
PAZ DE ARIPORO,85250,2016,11.0
PAZ DE ARIPORO,85250,2017,11.0
PAZ DE ARIPORO,85250,2018,2.0
PAZ DE ARIPORO,85250,2019,7.0
PAZ DE ARIPORO,85250,2020,6.0
PAZ DE ARIPORO,85250,2021,10.0
PAZ DE RÍO,15537,2010,1.0
PAZ DE RÍO,15537,2012,1.0
PAZ DE RÍO,15537,2019,2.0
PEDRAZA,47541,2010,1.0
PEDRAZA,47541,2012,1.0
PEDRAZA,47541,2014,1.0
PEDRAZA,47541,2015,1.0
PEDRAZA,47541,2017,1.0
PEDRAZA,47541,2018,1.0
PEDRAZA,47541,2019,1.0
PEDRAZA,47541,2020,2.0
PELAYA,20550,2010,7.0
PELAYA,20550,2011,8.0
PELAYA,20550,2012,6.0
PELAYA,20550,2013,1.0
PELAYA,20550,2014,6.0
PELAYA,20550,2016,2.0
PELAYA,20550,2017,6.0
PELAYA,20550,2018,9.0
PELAYA,20550,2019,4.0
PELAYA,20550,2020,11.0
PELAYA,20550,2021,13.0
PENSILVANIA,17541,2010,6.0
PENSILVANIA,17541,2011,3.0
PENSILVANIA,17541,2012,5.0
PENSILVANIA,17541,2013,2.0
PENSILVANIA,17541,2014,2.0
PENSILVANIA,17541,2015,5.0
PENSILVANIA,17541,2016,3.0
PENSILVANIA,17541,2017,3.0
PENSILVANIA,17541,2018,3.0
PENSILVANIA,17541,2019,2.0
PENSILVANIA,17541,2021,3.0
PEQUE,5543,2010,1.0
PEQUE,5543,2011,4.0
PEQUE,5543,2012,3.0
PEQUE,5543,2013,3.0
PEQUE,5543,2014,1.0
PEQUE,5543,2015,4.0
PEQUE,5543,2016,1.0
PEQUE,5543,2017,3.0
PEQUE,5543,2018,6.0
PEQUE,5543,2019,3.0
PEQUE,5543,2020,4.0
PEQUE,5543,2021,2.0
PEREIRA (CT),66001,2010,226.0
PEREIRA (CT),66001,2011,192.0
PEREIRA (CT),66001,2012,167.0
PEREIRA (CT),66001,2013,185.0
PEREIRA (CT),66001,2014,161.0
PEREIRA (CT),66001,2015,152.0
PEREIRA (CT),66001,2016,149.0
PEREIRA (CT),66001,2017,136.0
PEREIRA (CT),66001,2018,115.0
PEREIRA (CT),66001,2019,124.0
PEREIRA (CT),66001,2020,106.0
PEREIRA (CT),66001,2021,124.0
PESCA,15542,2012,2.0
PESCA,15542,2021,1.0
PEÑOL,5541,2010,2.0
PEÑOL,5541,2011,8.0
PEÑOL,5541,2012,5.0
PEÑOL,5541,2013,4.0
PEÑOL,5541,2014,12.0
PEÑOL,5541,2015,3.0
PEÑOL,5541,2016,17.0
PEÑOL,5541,2017,17.0
PEÑOL,5541,2018,7.0
PEÑOL,5541,2019,7.0
PEÑOL,5541,2020,10.0
PEÑOL,5541,2021,10.0
PIAMONTE,19533,2010,8.0
PIAMONTE,19533,2011,5.0
PIAMONTE,19533,2012,7.0
PIAMONTE,19533,2013,4.0
PIAMONTE,19533,2014,4.0
PIAMONTE,19533,2015,6.0
PIAMONTE,19533,2016,6.0
PIAMONTE,19533,2017,7.0
PIAMONTE,19533,2018,2.0
PIAMONTE,19533,2019,7.0
PIAMONTE,19533,2020,7.0
PIAMONTE,19533,2021,1.0
PIEDECUESTA,68547,2010,20.0
PIEDECUESTA,68547,2011,17.0
PIEDECUESTA,68547,2012,21.0
PIEDECUESTA,68547,2013,21.0
PIEDECUESTA,68547,2014,14.0
PIEDECUESTA,68547,2015,12.0
PIEDECUESTA,68547,2016,18.0
PIEDECUESTA,68547,2017,13.0
PIEDECUESTA,68547,2018,17.0
PIEDECUESTA,68547,2019,15.0
PIEDECUESTA,68547,2020,27.0
PIEDECUESTA,68547,2021,30.0
PIEDRAS,73547,2012,1.0
PIENDAMÓ,19548,2010,7.0
PIENDAMÓ,19548,2011,10.0
PIENDAMÓ,19548,2012,2.0
PIENDAMÓ,19548,2013,3.0
PIENDAMÓ,19548,2014,6.0
PIENDAMÓ,19548,2015,9.0
PIENDAMÓ,19548,2016,3.0
PIENDAMÓ,19548,2017,8.0
PIENDAMÓ,19548,2018,8.0
PIENDAMÓ,19548,2019,6.0
PIENDAMÓ,19548,2020,13.0
PIENDAMÓ,19548,2021,14.0
PIJAO,63548,2010,4.0
PIJAO,63548,2011,2.0
PIJAO,63548,2012,6.0
PIJAO,63548,2013,5.0
PIJAO,63548,2014,5.0
PIJAO,63548,2015,8.0
PIJAO,63548,2016,1.0
PIJAO,63548,2018,2.0
PIJAO,63548,2019,1.0
PIJAO,63548,2020,3.0
PIJAO,63548,2021,5.0
PIJIÑO DEL CARMEN,47545,2016,1.0
PIJIÑO DEL CARMEN,47545,2017,3.0
PIJIÑO DEL CARMEN,47545,2018,1.0
PIJIÑO DEL CARMEN,47545,2021,4.0
PINCHOTE,68549,2011,1.0
PINCHOTE,68549,2017,1.0
PINILLOS,13549,2010,2.0
PINILLOS,13549,2011,2.0
PINILLOS,13549,2012,1.0
PINILLOS,13549,2013,1.0
PINILLOS,13549,2015,3.0
PINILLOS,13549,2016,3.0
PINILLOS,13549,2017,1.0
PINILLOS,13549,2018,2.0
PINILLOS,13549,2019,4.0
PINILLOS,13549,2020,1.0
PINILLOS,13549,2021,1.0
PIOJÓ,8549,2011,1.0
PIOJÓ,8549,2014,1.0
PIOJÓ,8549,2019,1.0
PIOJÓ,8549,2021,3.0
PISBA,15550,2018,1.0
PITAL,41548,2010,7.0
PITAL,41548,2011,6.0
PITAL,41548,2012,1.0
PITAL,41548,2013,2.0
PITAL,41548,2014,1.0
PITAL,41548,2015,2.0
PITAL,41548,2016,2.0
PITAL,41548,2017,2.0
PITAL,41548,2018,1.0
PITAL,41548,2019,2.0
PITAL,41548,2020,1.0
PITAL,41548,2021,1.0
PITALITO,41551,2010,52.0
PITALITO,41551,2011,41.0
PITALITO,41551,2012,47.0
PITALITO,41551,2013,43.0
PITALITO,41551,2014,30.0
PITALITO,41551,2015,21.0
PITALITO,41551,2016,35.0
PITALITO,41551,2017,23.0
PITALITO,41551,2018,33.0
PITALITO,41551,2019,28.0
PITALITO,41551,2020,32.0
PITALITO,41551,2021,47.0
PIVIJAY,47551,2010,2.0
PIVIJAY,47551,2011,4.0
PIVIJAY,47551,2012,6.0
PIVIJAY,47551,2014,3.0
PIVIJAY,47551,2015,3.0
PIVIJAY,47551,2016,3.0
PIVIJAY,47551,2017,5.0
PIVIJAY,47551,2018,2.0
PIVIJAY,47551,2019,3.0
PIVIJAY,47551,2020,5.0
PIVIJAY,47551,2021,4.0
PLANADAS,73555,2010,22.0
PLANADAS,73555,2011,11.0
PLANADAS,73555,2012,11.0
PLANADAS,73555,2013,16.0
PLANADAS,73555,2014,14.0
PLANADAS,73555,2015,12.0
PLANADAS,73555,2016,8.0
PLANADAS,73555,2017,11.0
PLANADAS,73555,2018,9.0
PLANADAS,73555,2019,12.0
PLANADAS,73555,2020,12.0
PLANADAS,73555,2021,15.0
PLANETA RICA,23555,2010,56.0
PLANETA RICA,23555,2011,36.0
PLANETA RICA,23555,2012,18.0
PLANETA RICA,23555,2013,9.0
PLANETA RICA,23555,2014,6.0
PLANETA RICA,23555,2015,12.0
PLANETA RICA,23555,2016,24.0
PLANETA RICA,23555,2017,6.0
PLANETA RICA,23555,2018,10.0
PLANETA RICA,23555,2019,32.0
PLANETA RICA,23555,2020,13.0
PLANETA RICA,23555,2021,25.0
PLATO,47555,2010,13.0
PLATO,47555,2012,9.0
PLATO,47555,2013,11.0
PLATO,47555,2014,13.0
PLATO,47555,2015,10.0
PLATO,47555,2016,5.0
PLATO,47555,2017,6.0
PLATO,47555,2018,17.0
PLATO,47555,2019,7.0
PLATO,47555,2020,8.0
PLATO,47555,2021,9.0
POLICARPA,52540,2010,12.0
POLICARPA,52540,2011,7.0
POLICARPA,52540,2012,21.0
POLICARPA,52540,2013,17.0
POLICARPA,52540,2014,23.0
POLICARPA,52540,2015,24.0
POLICARPA,52540,2016,15.0
POLICARPA,52540,2017,30.0
POLICARPA,52540,2018,25.0
POLICARPA,52540,2019,14.0
POLICARPA,52540,2020,18.0
POLICARPA,52540,2021,17.0
POLONUEVO,8558,2010,2.0
POLONUEVO,8558,2011,1.0
POLONUEVO,8558,2013,1.0
POLONUEVO,8558,2014,1.0
POLONUEVO,8558,2018,2.0
POLONUEVO,8558,2019,1.0
POLONUEVO,8558,2020,3.0
POLONUEVO,8558,2021,3.0
PONEDERA,8560,2011,1.0
